FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_ABE,Party Revenue Sharing ABE,SID_ABE,Party Revenue & Settlement ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Revenue Share ABE,SID_ABE,Party Revenue Sharing ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Revenue Share Reconciliation ABE,SID_ABE,Party Revenue Sharing ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Revenue Sharing Agreement ABE,SID_ABE,Party Revenue Sharing ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Revenue Sharing Model ABE,SID_ABE,Party Revenue Sharing ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Settlement ABE,SID_ABE,Party Revenue & Settlement ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Service Level Agreement ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Statistic ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Strategy & Plan ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Common Domain,SID_ABE,top,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Account ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Agreement ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Commitment ABE,SID_ABE,Agreement ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Base Types ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Base Types Example ABE,SID_ABE,Base Types ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Business Interaction ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Disputed Amount ABE,SID_ABE,Business Interaction ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Calendar ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Schedule Definition ABE,SID_ABE,Calendar ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Capacity ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
