FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_BE,UsageVolumeBalanceEntry,SID_ABE,Usage Volume Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsageVolumeProduct,SID_ABE,Usage Volume Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductCapacity,SID_ABE,Product Capacity ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductCapacityDemand,SID_ABE,Product Capacity ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductConfigSpec,SID_ABE,Product Configuration ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductConfiguration,SID_ABE,Product Configuration ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AllowedProductAction,SID_ABE,Product Action ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductActionType,SID_ABE,Product Action ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductConfigSpecAction,SID_ABE,Product Action ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,BundledProdOfferOption,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,BundledProductOffering,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,DistChannelProdOffer,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,DistributionChannel,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOffering,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOfferingRelationship,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOfferingTerm,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,SimpleProductOffering,SID_ABE,Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,MatrixCellCharValue,SID_ABE,Pricing Logic Algorithm ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,MatrixCharValue,SID_ABE,Pricing Logic Algorithm ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,MatrixCharValueIndex,SID_ABE,Pricing Logic Algorithm ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,OneTimeRatingPLA,SID_ABE,Pricing Logic Algorithm ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,PricingLogicAlgorithm,SID_ABE,Pricing Logic Algorithm ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,RecurringRatingPLA,SID_ABE,Pricing Logic Algorithm ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsageRatingPLA,SID_ABE,Pricing Logic Algorithm ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,MatrixCharacteristicSpec,SID_ABE,PLA Spec ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,MatrixSpecDimension,SID_ABE,PLA Spec ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,OneTimePLASpec,SID_ABE,PLA Spec ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,PricingLogicAlgorithmSpec,SID_ABE,PLA Spec ABE,Information_Framework_SID_Excel_Format_v21.0,4,
