FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_Attribute,MarketSegmentCharacteristic.maxCardinality,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.minCardinality,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.name,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.unique,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.validFor,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.valueType,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.fromValue,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.isDefault,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.rangeInterval,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.toValue,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.unitOfMeasure,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.validFor,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.value,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristicValue.valueType,SID_BE,MarketSegmentCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.ID,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.derivationFormula,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.description,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.extensible,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.maxCardinality,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
