FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
TAM,5.15.1,Functions,184,GB929F,1,
TAM,5.10.3,Functions,36,GB929F,1,
TAM,5.4.3,Functions,254,GB929F,1,
TAM,5.9.1,Functions,34,GB929F,1,
TAM,5.5.11,Functions,233,GB929F,1,
TAM,5.5.11,Functions,229,GB929F,1,
TAM,5.5.13,Functions,93,GB929F,1,
TAM,5.4.3,Functions,249,GB929F,1,
TAM,5.4.3,Functions,251,GB929F,1,
TAM,5.4.3,Functions,256,GB929F,1,
TAM,5.4.3,Functions,246,GB929F,1,
TAM,5.4.3,Functions,245,GB929F,1,
TAM,5.4.3,Functions,258,GB929F,1,
TAM,5.4.3,Functions,247,GB929F,1,
TAM,5.4.3,Functions,248,GB929F,1,
TAM,5.4.3,Functions,250,GB929F,1,
TAM,5.5.12,Functions,190,GB929F,1,
TAM,5.5.6,Functions,243,GB929F,1,
TAM,5.1.3,Functions,187,GB929F,1,
TAM,5.1.3,Functions,188,GB929F,1,
TAM,3.4.5,Functions,369,GB929F,1,
TAM,5.1.2,Functions,225,GB929F,1,
TAM,5.10.2,Functions,302,GB929F,1,
TAM,5.22.3.4,Functions,161,GB929F,1,
TAM,5.5.12,Functions,192,GB929F,1,
TAM,5.1.1,Functions,195,GB929F,1,
TAM,3.4.4,Functions,400,GB929F,1,
TAM,3.4.3,Functions,400,GB929F,1,
TAM,3.4.5,Functions,400,GB929F,1,
TAM,5.6,Functions,282,GB929F,1,
TAM,5.3.1.1,Functions,122,GB929F,1,
TAM,,Functions,636,GB929F,1,
TAM,5.5.12,Functions,189,GB929F,1,
TAM,5.1.4,Functions,196,GB929F,1,
TAM,5.21.1,Functions,237,GB929F,1,
TAM,5.21.2,Functions,199,GB929F,1,
TAM,5.21.2,Functions,200,GB929F,1,
TAM,5.21.1,Functions,238,GB929F,1,
TAM,5.21.3,Functions,198,GB929F,1,
TAM,5.21.1,Functions,236,GB929F,1,
TAM,5.5.13,Functions,94,GB929F,1,
TAM,5.3.6,Functions,211,GB929F,1,
TAM,5.6.1,Functions,178,GB929F,1,
TAM,5.3.6,Functions,209,GB929F,1,
TAM,5.6.1,Functions,176,GB929F,1,
TAM,5.3.1.1,Functions,120,GB929F,1,
